id,damuku,arousal,excitement,pleasure,contentment,sleepiness,depression,misery,distress,audio_harmonic,audio_engergy,audio_centroid,audio_contrast_low,audio_contrast_middle,audio_contrast_high,audio_zero_crossing_rate,audio_slience_rate,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
3-1984284-000048-000058,233333333木桩不干了 好惨_(:з」∠)_藏剑表示同情 渣 舍得打媳妇！？ 家暴啦唐门打媳妇儿啦 打老婆 23333333333333333333 23333333333333333333 马上上线打你媳妇儿！,0,0,0,0,1,0,0,0,0.011601200810185184,0.10890810936689377,1456.7609624695767,15.038559496153207,18.606238210818677,36.44505621830622,0.15121417770737328,0.35,5.198411034967876e-09,0.00018695372273214161,-0.494825215115381,2.9988863194444435,1.306801748403299,7.583001042534718,0.8600722222222221,0.09570972222222224,2.095630555555556,0.5488245735977103,1717565.5715372225
3-2037030-000139-000149,哈哈哈 卧槽这bgm该死的温柔。。好搭 肥东憋死 又来吐血了QAQ 哈哈，大特写 前面团灭的站住 #长得帅死得快# 长得帅一定死的非常快hhhhhhhhh QAQ 水仙团灭23333,0,0,0,0,1,1,0,0,0.012885199652777778,0.15595175325870514,910.21673708843,24.05822936041903,12.909132821424981,37.12626980080258,0.042793238767281104,0.0,0.07990851998329163,1.1178267002105713,-0.32738867109443986,3.0254992897727275,1.8166321135966719,-3.450631161221592,0.5652869318181819,0.12361647727272727,125.1661818181818,4.308951064757943,91458717.48296234
3-2147587-000100-000110,有看！！！超好看！ 在他们眼里都是精神病吧，想法太极端了 要说有病大部分人的心里都不怎么健康 我要是被关进去只有等老死了....因为我长得丑. 每个人都有精神问题，只是都不敢去看心理医生怕被社会排斥,0,0,0,0,0,2,1,0,0.011212384259259259,0.007618947885930537,1268.983264625161,21.932477065513343,17.681264797540873,38.930468162735046,0.14704691100230416,0.99,0.09464214742183684,0.8905729055404663,-0.34760211622372944,4.302520029578189,1.3082413789514666,-1.5395875541530035,0.5286326517489713,0.18833622685185186,49.81388342335392,2.8839065289989163,13731933.50410558
3-2288797-000050-000100,高能君护体 我好方 怕死了还是点开了 弹幕护体 前方高能 啊啊啊啊弹屏好少不敢看了 马蛋一上来就这么恐怖的BGM 啊啊啊啊啊啊啊 弹幕护体！ ,0,0,0,0,0,0,1,1,0.011736834490740741,0.2691415846347809,824.1847967768083,17.566644385396245,15.085504793861569,46.43986264206283,0.10021916402649768,0.0,0.012072447687387466,1.1154704093933103,-0.3189754059176966,1.1004519675925926,2.158810610965386,0.26281297110098306,0.5043504050925925,0.17998842592592593,81.01350260416666,3.6512090119357152,6198030.747107662
3-2384563-000145-000155,恐怖么？ 小样敢摸我！！ 堵五毛　神父壞蛋 声音好小。。高能的时候声音又巨大…… 此处要留人 作死小分队上线！,0,0,0,0,0,0,2,1,0.011411313657407407,0.008581088855862617,1214.2380155523842,19.501126979812287,12.035440058355679,38.17095250158338,0.18054705501152074,0.99,0.26002970337867737,1.1065547466278076,-0.32411431059309576,1.4530345052083335,2.0944183714366846,-2.4606209554036464,0.7089257812499999,0.030034722222222227,65.25625072337964,8.212149481215558,5401209.1173135005
3-3049195-000021-000031,表白掌柜！！ 掌柜嫁我 掌柜掌柜！！ 声音巨好听！ 掌柜的美 表白表白表白！今天的处女币已投 掌柜我的耳朵怀孕了！快对我负责！！！ 掌柜我的耳朵怀孕了！快对我负责！！！ 掌柜我的耳朵怀孕了！快对我负责！！！ 掌柜我的耳朵怀孕了！快对我负责！！！掌柜我的耳朵怀孕了！快对我负责！！！ 掌柜的！！！ 大爱掌柜 掌柜我的！！！ 声音苏一脸啊,0,0,1,2,0,0,0,0,0.012324580439814816,0.09026112407445908,953.3552698124076,18.136695343449194,15.354532942363615,39.162224771833365,0.08037064372119816,0.02,0.17244935035705564,1.369014024734497,-0.25695978698273897,6.943628713348768,1.3507028100065768,-6.220102175363298,0.0,0.8888380915637858,62.070157536008224,10.141247306532833,5119385.309787833
3-3138260-000103-000113,卧槽好美！ 爱上 这里剪的好带感 美 啊啊啊啊这个人好好看 ,0,2,1,0,0,0,0,0,0.010434751157407407,0.1504235714673996,1663.776602401705,17.214372124777807,12.300892414682028,32.51652321427181,0.1996507776497696,0.0,0.017405493184924126,1.1498751640319824,-0.3848691292865448,4.791731857638889,1.2167051248325806,-4.42833791784216,0.10161168981481483,0.5311278935185186,47.57329108796295,9.28000179583323,17984701.922160987
3-3249085-000020-000030,前六百qwq 前50？ 233333333 开口苏！ 好好听 好棒 王朝大大好棒 好听 哦哦哦哦哦 男神唱这首啊 棒 我是来表白的 王朝大大！！！ 卧槽 开口跪 好听233 好听 好听哭QAQ 好听！！ 好听 棒 好好听 开口跪美哭啊啊啊啊啊啊啊啊啊 啊啊啊啊,0,0,2,2,0,0,0,0,0.011809172453703705,0.1810740977525711,1179.9670396745032,17.460396600122046,17.815552249294807,41.63275674158242,0.09598889328917053,0.0,7.196608180493058e-07,0.0014293334679678082,-0.3859646810214949,3.5115587094907417,1.3289667784013983,-3.982069855685765,0.01228993055555556,0.8640827546296296,26.95208275462962,9.580319034693655,14307878.299220573
3-3277673-000123-000133,什么关系？。。 安宰贤和徐仁国 好奇妙的cp 我一直以为他喜欢的是那女的的！ 很喜欢仁国偶吧！ 李敏镐？ 这时候还以为他喜欢这个女的 喜欢那个女的+1 曾小贤即视感 ,0,0,0,1,1,0,0,0,0.011637369791666666,0.2843799293041229,1314.6506972616614,15.163697095898929,14.053151163944086,35.40479297774244,0.14344218029953915,0.0,0.020217284560203552,1.2098252773284912,-0.35266220406409376,5.2825541800858815,0.7258888180937584,-4.986069795912592,0.1122223899624262,0.6525576187600644,37.141040157004845,3.472936948710558,75350135.00188026
3-3383278-000102-000112,2333333333333 什么鬼 攻击力怎么变了？ 0.0发生啥事 0.0发生啥事 把自己牺牲了？！ 2333333333 窥屏狗 英雄模式，抢你套牌的那个 wtf！ 我也是这么打赢boss的,0,0,0,0,1,0,0,0,0.013454861111111112,0.09205114096403122,1372.81318373098,14.915530166400385,14.200563560858267,37.08923802187263,0.14737093173963134,0.42,0.003758886130526662,0.3586399555206299,-0.2701424169302053,3.2688194733796303,2.259536622027793,-3.9698699130136,0.3525688657407407,0.08652604166666666,116.35936226851852,3.3412702424898497,100889708.76172525
3-3545880-000141-000151,我马上做 信仰之跃 我去……吓到了 2333 牛掰 卧槽？？？？ 卧槽 卧槽,1,1,0,0,0,0,0,0,0.011329933449074072,0.08878115564584732,1307.9855735188378,16.12518465888755,10.53794189468629,36.207865042532845,0.14799197148617513,0.24,2.827688455581665,3.1471462249755864,-0.38232266614034577,2.992277858999349,1.846893844288001,-0.7849169715648359,0.6069576429499676,0.06813779239766081,66.84992385477581,2.3311011252361205,84940748.88922398
3-4290449-000002-000012,70年代 小孩演技爆表，有人就是有天赋 时代的悲剧啊 瓶子不错 素描景物：瓶子 花 一块深色衬布 两块浅色衬布 ,0,0,0,0,0,2,0,0,0.01197193287037037,0.020838096737861637,1199.0318338114218,20.16848735858956,12.076576519696278,36.85904715249383,0.13717327908986174,0.58,0.0548393540084362,0.4808774590492249,-0.4632382281035816,2.434631655092592,1.6812360331046772,-1.323113045247396,0.8029239004629627,0.04489293981481481,65.68378544560187,5.264500571879081,1737382.7266820306
4-673325-000206-000216,啊啊啊啊啊啊 前方瞎眼预警。。。 好象驴 太可怕了 天惹 画风转换 迷失里面的迈克吧，就是那个黑人 ,2,1,1,0,0,0,0,0,0.012885199652777778,0.22650969028472898,1468.6469716323065,20.18323771085958,12.461392542417133,33.14705019573437,0.15083165322580644,0.0,0.2660808563232422,1.4399378299713137,-0.3806872916046614,2.192905031446541,1.6060541794426306,-1.5585764504716983,0.9227138364779874,0.0068333333333333345,156.5261179245283,3.836020291147007,11856108.560132075
4-1065435-000034-000044,哈哈哈哈 。。。我快进了 前面这部剧有闲闲肿么就不能提了？又不是没有他在这KY  没觉得敏丑 但为谁看又有深刻不对了咯 你要就别开弹幕嘛 这妹子一点不像学生 我敏好可爱啊 ,0,0,0,1,1,0,0,0,0.013590494791666666,0.012447570450603962,1300.1775482226165,13.903337043782466,11.882405577351468,38.60320934607604,0.1505638860887097,0.84,0.05152082443237305,0.5686639547348022,-0.3707895649035262,0.9318052697759491,2.501463254312256,-1.954851382101624,0.3553955189757659,0.006384316415180611,64.74298125285779,2.5225021653662822,55851474.85206447
4-1571353-000007-000012,23333333 呵呵 哈哈哈 2333333333333333333333 2333333333333333 开口跪,0,1,2,0,0,0,0,0,0.0134031375935521,0.06450486928224564,1720.8180444287384,18.16488092688403,15.932170743254984,38.06179014174429,0.20393133600917432,0.0,0.01666511408984661,1.1236844062805176,-0.3579845053189304,2.7375019364316238,2.154049623051294,-0.6190167847723032,0.5105608974358974,0.06371127136752136,82.79620726495726,2.112083544029048,129969336.4478248
4-1734827-000000-000021,2333333 不止两个人，你们都在说什么啊，我怎么什么都听不懂 23333333333333333 2333333333333 不行，让我暂停笑一会233333 哈哈哈哈哈哈哈哈哈笑哭了,0,0,1,1,1,0,0,0,0.013207384403036577,0.09312941133975984,1526.461651133126,15.852620054517713,12.318050184328222,36.775548320396105,0.17107305463576158,0.09047619047619047,0.0034816728439182047,0.4174169898033142,-0.3523990755047385,5.20300085167715,1.9401296843257347,-5.0698027113428665,0.3280516247379455,0.054225628930817636,49.46736471436059,10.178105830065887,2919244.003852736
4-1888229-000118-000128,所以一次在一千万个香蕉里面就会瞬间爆炸？ 牙齿好白 一次性拨两千万个香蕉笑尿了23333 悉尼大学 根本把持不住  哈！瞬间爆炸(??????)?? ,0,0,0,0,2,0,0,0,0.013283058449074072,0.07292782515287399,1426.0389417816305,17.39512883521773,14.921610712012539,41.19585340864054,0.1781168994815668,0.28,0.00027571347891353065,0.10503649711608888,-0.35425302772011963,4.363558472222221,1.805776348118628,-1.088746281250001,0.3998458333333332,0.1251944444444444,67.65701250000001,2.6642162737980857,105292140.41045249
4-1984312-000131-000138,这什么什么鬼 233333333333 我突然听懂了！！ 万一红了呢0 0 作为小黄鸡我的内心是崩溃的 颜表立！卧槽 这什么曲子！Σ( ° △ °|||)︴ 2333333333333333333333333333333 画风变好快…,0,1,1,0,0,0,0,0,0.014147046674927716,0.20780187845230105,1456.1971461244686,12.609203248768544,10.480803378229071,26.339438958676553,0.15422941509046054,0.3,2.730896449065767e-05,0.019245194271206856,-0.4834914856172958,2.995809220679012,1.2927021592678198,6.882391756787709,0.7624228395061728,0.0912596450617284,12.890597993827159,,28614570.12201748
4-2037030-000000-000012,放开那些妹子让我来! 听到芳儿的娇喘? 再见 啊婆主我们来谈谈吧 233333333 哈哈哈 芳儿放着我来啊！！！！！！霸道国舅爷爱上我 这段真虐…… UP主你可以跳过这一段啊 这段对我来说…… 有本事放开那妹子冲我来！！！  是大虐啊…… 出来谈谈吧！ 不能忍 手动再见 放开那个男孩 放开妹子让我来！！！ 放开女主！让我来！！！,0,1,0,0,0,0,0,0,0.011907989877078815,0.03712431713938713,1310.8470334016824,15.468884394623627,13.880915109691738,43.908963232426814,0.15598707932692307,0.21666666666666667,0.04295677319169045,1.794701337814331,-0.3304288727201078,3.0310814393939407,1.805311162877951,-3.4920201682350838,0.3741832386363637,0.27944128787878786,81.0085984848485,3.5012390887237617,120994853.1202417
4-2147587-000115-000125,欢迎收看《逃生》直播 肯定和静寂岭的拍摄场景是一个地方 welcome to beijing 一颗无花果 逃生即视感!!!!!! 阿甘疯人院 没病住久了也要病。。。 寂静岭 我们一起去爬歌乐山吧,1,0,0,0,0,1,2,1,0.011275679976851851,0.02537122555077076,481.47266852027815,22.049647787376717,13.425866915381064,46.48215100810764,0.042496219758064516,0.49,0.04057929664850235,0.5579837560653687,-0.34216559365921945,4.399980822402263,1.758349682487958,-1.712287371298708,0.4257568158436214,0.2275736239711934,90.51639435442387,3.4833222556330115,31853696.47934919
4-2384563-000023-000033,声音开最大了也很小啊 这音量小的，没字幕根本看不了 聊起来聊起来，关灯看好怕怕 前方声音小高能~~~~~~！前方声音小高能~~~~~~！ 声音好小 让我拿冰淇淋来边看边吃 明明很小的声音 妈的，光顾着看弹幕去了，忘了看路 ,1,0,0,0,0,0,1,1,0.011917679398148149,0.013812188059091568,1464.3321594396045,20.04478773188923,12.410175082356202,35.9189724744314,0.16932108654953915,0.83,0.033000361174345016,2.3221421241760254,-0.34187323701600897,3.336867947048612,1.9727691203991882,-3.2267054635507093,0.5588295717592592,0.08212094907407406,57.163543113425945,6.276273266586147,15598629.681681322
4-2527484-000050-000100,电五双梦炮萝 电八战无花萝 电五唯满侠毒萝!! 此生无悔做喵奴 走过三生路 终老恶人谷 唯我自在逍遥！！喵喵喵喵喵(?>ω<*?) 电五毒萝在这里 前面那个双梦二小姐你别走 我也是双梦二小姐 电五姨妈毒哥_(:зゝ∠)_  电八梦回大唐喵哥 电八梦舞同娇别跑 ↑上面那个唯满侠的等等我！ 电五秀秀飞过 唯满侠咩萝毒萝在此！ 念破军娘策马撸过( ????? ),2,2,0,0,0,0,0,0,0.011076750578703705,0.1387457251548767,866.7006121702498,18.58722887482191,12.806742456915831,38.1303947393603,0.058100968461981574,0.0,0.1761307567358017,0.8516026735305786,-0.3702910258207258,3.3227357986111103,1.4885251097303267,-0.4339054331597228,0.6555187499999999,0.1203423611111111,93.04330555555559,4.1815713481729615,53020326.02945773
4-2814099-000035-000045,哈哈哈哈哈哈哈哈 哈哈哈哈哈 23333333 哈哈哈哈哈哈哈】 救命啊哈哈哈哈哈哈哈哈哈哈 太逗了 这个节目真的做的很好阿 23333333333333 哈哈哈哈哈哈哈哈哈哈哈 233333333333 233333333333333 抓着屁股！醉了 233333333333333333333 好嗨的感觉 2333333333333333333333 滴滴打框 233333333333333,0,1,2,0,0,0,0,0,0.012225115740740741,0.07979041337966919,1519.7944158430016,16.134437204030473,13.729152016682873,35.8750116807221,0.17773212485599074,0.02,0.4164440035820007,3.2112221717834477,-0.35718229587002553,4.198090097736626,1.6297693327431055,-4.241101012409978,0.3863045267489712,0.2553317901234568,44.265980195473254,3.642660741213744,100360226.70475394
4-2944862-000023-000033,而今来去相逢无故人 而今来去相逢无故人 另外35个情敌，拔剑吧！！！ 表白五哥 唱的太美，想哭了。 清彦的词好棒 趁人少表白五哥。 喜欢 字幕君辛苦了 我五哥太美了 刘明！！五哥美美的！！！ 表白五哥 昔日将残剑封作尘,0,0,1,1,0,0,0,0,0.014304832175925928,0.192885160446167,1170.5686910059894,16.650782199590456,19.671031125640127,40.47843818068069,0.10043742799539172,0.0,1.5288814836367235e-07,0.001970643643289805,-0.4068234066664733,4.144928993055555,1.529102460717508,1.0077904828559028,0.14955069444444447,0.5256972222222221,37.614674305555546,2.2550307553853526,170640362.51521578
4-3049195-000031-000041,好听 掌柜棒棒哒 真爱粉表示掌柜的这逼装得我想打他…… 好棒 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 掌柜帅炸 太好听、 掌柜好帅啊 我的天 晕倒_(:3」∠)_  掌柜人美声赞！！！酷爱嫁我~\(≧▽≦)/~~\(≧▽≦)/~  好帅⊙▽⊙ 掌柜，我出不去了，你要负责 好萌好萌 太帅了！ 掌柜好帅好帅 小眼神简直有电！ 掌柜好帅 帅炸 好听！！！副歌超级棒！！！！爱掌柜●ｖ● prprprprpr 眼神太棒!! 帅哭我 ,1,1,2,1,0,0,0,0,0.011420355902777778,0.2192422598600388,1324.2973785332738,20.505781477991587,15.949561063968565,37.75440384229067,0.13509639616935484,0.0,0.008533013053238392,0.8851161003112793,-0.26372061051604184,3.7868972157921816,1.4804153682897836,-4.312442530703446,0.14264821244855966,0.4886445473251029,72.8727125128601,4.037349794901668,64691908.81165531
4-3138534-000100-000115,"勇者斗恶龙 233333333狼想抖毛但是毛太短没抖起来22333333 我以为是翅膀 卧槽这头狼好帅 那是毛还是羽毛啊……… 狼太帅系列 看腿 这狼也太帅了吧 跑起 ""为什么追我？""  这狼好帅呀 【红裙小蓝毛】和【蓝毛狼】使用【波纹疾走】 毛没抖起来的别走。。笑死我 ",2,0,0,0,0,0,1,0,0.011543933256172841,0.03533840924501419,989.1211859011812,16.594437253454267,15.136766705130169,39.052131933540586,0.08952524038461539,0.48,0.4712349772453308,1.9107266664505005,-0.3255869561788717,2.133182233796296,1.8902630597134484,-2.5795517134452166,0.7559753086419755,0.028314814814814813,160.24802199074077,4.92644742768254,56926972.39829139
4-3249085-000117-000128,如果天黑之前来得及 好温柔啊温柔≧◇≦(=θωθ=)(*^0^*)（●＾o＾●） 趁弹幕少承包一发 这里最喜欢 好特别好好听quq 朝大我承包了0w0 我要挖掉你的眼睛 233  攻我一脸 南方好冷 我要忘了你的眼睛 挖掉你的眼睛-(￢?￢)σ 穷极一生 做不完一场梦 好温柔好温柔,0,0,2,2,0,0,0,0,0.013059824008405569,0.2308727651834488,1263.0646717165225,20.438159612300886,17.048198676405974,39.520870109113375,0.10633862920168068,0.0,6.854320417915005e-07,0.0017372833099216225,-0.3859881618951929,3.5227281933922576,1.3279419341072891,-3.9879647894965284,0.018932028619528626,0.8365372474747478,26.971395202020197,9.538972384276509,14772160.300503725
4-3281820-000206-000216,姿势满分。 都不直→_→ 卧槽实力撩妹啊！ 我去！！！！！！天啊！我投降，血槽已空 姿势太棒 哦哦哦哦哦哦哦！！ 我的天啊啊啊啊啊鼻血鼻血 姿势好评 卧槽卧槽！！！！！这能把持的住？？？？ 这部门长期只有一个御姐上班 把持不住 ，弯了 哈哈哈哈哈 神BGM啊 我的少女心！！,0,1,1,1,0,0,0,0,0.013129340277777778,0.04635539278388024,1292.1957700734713,16.519025154374017,12.684239031878665,36.63781976944816,0.13377331149193547,0.3,0.0051134731620550156,0.2666570246219635,-0.29060135999397435,4.370746030454283,1.871449566610544,-4.61805145235415,0.3591588903356481,0.15890661168981482,82.99235387731483,6.298550786818128,23160713.70630638
46-2561986-000041-000051,好好玩的样子 你们真会玩 这是极限轮滑，跑酷什么鬼...,0,1,0,2,0,0,0,0,0.011447482638888888,0.25327736139297485,1587.8942401410377,16.424139429130687,12.075850054826331,30.59333958200433,0.1795547415034562,0.0,2.827331066131592,3.269150972366333,-0.3354908004411455,3.1715349151234555,1.635553165412568,-0.921090208353428,0.6027308384773661,0.11547710905349792,94.99461612654322,5.3237119984242485,77647396.24021105
46-2398015-000232-000246,前方福利出没注意！！ k我有点兴奋了 OMG！！！！this cant be happening!!!!!!! 啊啊啊啊啊，这自然而然的……  yoooooooooooooooooooooo,2,1,1,0,0,0,0,0,0.012569832402234636,0.017332835122942924,1149.3654905280707,17.892251143470034,16.674525673033994,38.414106011975534,0.09903246183993401,0.7571428571428571,0.006896696984767914,0.4072531759738922,-0.3125335230930112,2.325109284222948,1.7456808511443846,-2.6298663911441307,0.8018146332607118,0.015048111837327524,202.05131013979667,9.071581280640645,20907726.77089533
46-2398015-000158-000209,我最爱的一幕！！ 不太好了……我yooooooo了起来 我写字全都挨线那是因为我有动漫哈哈哈 卧槽,2,2,0,0,0,0,0,0,0.01159869976359338,0.0206830445677042,1498.0395189300425,16.798588315368324,17.424747880374948,36.696106274609186,0.1607471113445378,0.6909090909090909,0.1987782120704651,1.1413280963897705,-0.3448839578645162,2.728340877914952,1.6553640288098703,-1.708147249996428,0.7463505944215819,0.061663808870598975,155.31061185413813,4.072349136366246,107668040.27562664
46-2154596-000000-000012,雾草我想说我穿高跟鞋都走不远更不要说跑 我擦 好身手 卧槽 666 卧槽女主练过的,2,0,0,0,0,0,0,0,0.011531393106772715,0.0671313926577568,789.2350621447415,18.43822430283221,12.012656120949247,38.758784964280906,0.05796461838942307,0.0,3.4776854515075684,5.96578311920166,-0.3061198598035392,4.517376688041447,1.0721737774132252,-4.68933275163142,0.11370392390011892,0.63441091954023,32.263627484287426,7.292009198307066,16425956.653290305
46-2049846-000016-000026,看来在军校 很幸福XD 我去，这么帅了。。 说好的瘦瘦瘦呢！！！！还没变帅！！！！！2333333333333333333333333333,1,1,2,0,0,0,0,0,0.011528862847222222,0.03871176019310951,1181.317823326697,18.251295008362693,13.282356406639176,36.33283303983243,0.11788954493087556,0.06,0.12615449726581573,1.0726149082183838,-0.3912485197239514,2.2781152230721933,1.6681202065550698,-0.038771925325747664,0.8523570873119213,0.020468252676504626,105.78987178096064,2.659636700624799,41119912.220143855
46-1990581-000000-000005,爸爸！ 外星生物！！！！！！！ 这不是幼生期吧。。,2,1,0,0,0,0,0,0,0.010488629821531377,0.1792197972536087,1641.501876013374,17.55154681345981,12.28418552138535,31.38043353174484,0.1619660263761468,0.02,0.05732909962534905,0.773978590965271,-0.4311371120300235,1.6013613153594768,2.0058833522034973,-1.9576198515050556,0.7628114787581698,0.010092422385620916,47.9542866625817,5.958818242984549,1637837.6516494043
46-1917741-000038-000048,好吓人 啊啊啊啊,0,0,0,0,0,0,0,2,0.012107566550925928,0.010972976684570312,555.4627405800835,17.097466902321592,14.713619323892246,46.84112258398078,0.0508352534562212,0.99,9.286497515859082e-05,0.011101541109383106,-0.4746011247571692,2.7922722077546296,1.3398581683000303,2.135846691668475,0.9855888310185188,0.001594328703703704,120.87135489004629,3.5231773649931264,237093.90248101795
46-1767138-000002-000017,人类末日差不多就是这样了吧没资源没生命连 吓死爹了 V叔的声音，好怀念啊,0,0,0,1,0,1,0,1,0.012424045138888888,0.005487048998475075,905.3617421201677,18.063914868517575,15.637135265072056,41.54423707451467,0.08552283653846154,0.9866666666666668,0.0458979494869709,0.2622778415679932,-0.4162428356534383,1.2608307638286071,2.0553253954719035,0.05525165393028663,0.5309131763599537,0.031080457899305563,45.71150716145834,9.756163135258463,387580.6891020696
46-1575487-000107-000117,闪瞎 咕噜的翻唱！！！ WTF?? 也是我本命啊啊啊啊啊！！！！邻居组噢噢噢噢阿婆主好顶赞！！！,2,2,0,0,0,0,0,0,0.01122142650462963,0.32986971735954285,2032.2558998397594,19.77693483537133,12.347863336371221,31.625758992969622,0.2905970982142857,0.0,0.3485368490219116,1.6935749053955078,-0.3923020947140861,3.0568696180555555,1.6012786385545081,-0.14432847113715372,0.649359027777778,0.1566027777777778,84.75929583333334,,65696079.52853809
46-1243905-000055-000105,看我信仰之跃！！！ CV赞！几句话就跳了？卧槽公主你不用那么着急，走点心啊公主！,0,1,0,0,0,0,0,2,0.011393229166666666,0.0797521099448204,1034.8777492102454,18.91498999856354,12.108154559599855,37.31541890227444,0.09095082085253456,0.0,0.0001975560880964622,0.08483289182186128,-0.34583213762668435,4.782311215277779,1.1290659356049833,-4.768131444878471,0.10813541666666668,0.6440881944444443,62.50036319444445,43.18778609157095,3242577.721692924
46-726546-000219-000235,233333333333333333 发现屁？！ 卧槽！ 高能！,2,2,0,0,0,0,0,0,0.011519408251900108,0.12212447822093965,1205.5083997299796,18.75213851699917,11.790640378489401,36.655246422802726,0.11454005599710985,0.0375,0.27635157108306885,1.3731223344802856,-0.4341748954341285,2.1774454051856105,1.7440162113760451,-1.7222120317881746,0.8058248421354764,0.038715078453884416,88.8360248038653,4.096093262346281,4385038.186048894
46-726546-000007-000018,233333333333333 官方吐槽 hhhhhhhhhh 神经病 ,0,2,0,2,0,0,0,0,0.011229314420803785,0.1008506566286087,1370.3532859556585,17.369030357554607,11.955056311426885,36.571310927006344,0.16480928308823528,0.027272727272727268,0.08033181726932526,1.8505736589431765,-0.4421901859526816,1.816829567440575,1.7948250165705617,-1.8031210691874833,0.8692293739635159,0.004333367882808182,63.150270349640685,4.1184812410558935,2504462.7287874967
46-330504-000033-000046,卧槽.... 这位扬琴大师好像是龚琳娜老师团队的那位啊？！ 壮哉我大天朝！！！ 音质屌爆了 壮哉我大民乐啊,2,2,0,0,0,0,0,0,0.014626475172567356,0.23316000401973724,817.6955168655578,18.634424021566225,13.68225224570586,44.11004630825069,0.07951686221085409,0.0,0.0003104884235654026,0.09771765768527983,-0.3299025759678923,2.822663602941177,2.088215100954316,-3.447300578278187,0.44080882352941175,0.05832720588235294,83.00154411764704,3.319049861214228,53170898.82738109
45-4884208-000145-000153,女主美！！！ 可爱,0,1,1,0,0,0,0,0,0.011183261183261184,0.005736855324357748,872.2511064216395,14.36165769619563,11.683554442133147,44.734055430690134,0.10476719647988507,0.9875,0.04031834751367569,0.5665779113769531,-0.3952944036937375,2.7028958767361098,1.5825176011712905,1.6829625811089404,0.8227873263888891,0.036486111111111115,117.34857204861113,4.878565862244199,18379501.79264903
45-4710330-000111-000121,我耳朵已瞎!!!!!!!!!!!!!!!  高低肩，歪脖子。强迫症看着难受,1,0,0,0,0,1,0,0,0.011574074074074072,0.004073904827237129,940.4568274904649,20.64785739319009,13.041354842638777,39.362517508051326,0.08550547235023041,0.99,0.38947656750679016,0.9856629967689514,-0.3010331992239419,3.6733769665683393,2.490755994971705,-4.213850498982573,0.10835245274773296,0.11848710805200485,83.91626789030919,5.694418173091643,18507761.34569549
45-3400244-000000-000016,2333333333333333 女王什么鬼啦 哈哈哈，真.熊孩子 hhhhhhhhh&hhhhhhhhh O(∩_∩)O哈哈哈~,1,2,0,0,0,0,0,0,0.013985025334781034,0.062444720417261124,1156.3539248494315,20.47279506160691,18.73682381559366,40.312859830429566,0.1253330473265896,0.35625,0.0036950260400772095,0.19943857192993164,-0.3339635481582077,5.342603845164608,1.323634246723692,-4.802992654180331,0.19560297710905344,0.22493377057613173,39.529925572273655,2.6079452902913727,91879737.28655984
45-3303618-000027-000040,前面说Glee好多的你别走23333确实多不过这里没有cc吗竟然 当年他出柜真是万万没想到！！！前面刷Ian的带我一个！！！！,2,1,0,0,0,0,0,0,0.012274549098196393,0.09629076719284058,1516.016112702943,19.160059766033612,15.019764121067247,38.998757665684046,0.2169237238656584,0.0,2.0281100273132324,3.4865121841430664,-0.3566114908564831,5.054881655092593,1.403077321515961,-3.6087122981113215,0.2023889941077441,0.3046075336700337,65.8685053661616,2.8587990853155927,203123971.08095703
45-3176092-000042-000058,好尴尬！！！ 2333333 aaaaaaaaa 莫名想笑 妈妈突然冲出来我突然就笑了,1,2,2,0,0,0,0,0,0.012101882012305464,0.009872592985630035,859.1160895895357,19.03334079044629,17.980540524455424,44.55723193757394,0.08698180093930635,0.89375,0.0036262911744415756,0.3218031525611877,-0.3611859377416375,1.9213953125000005,1.8384343802729848,0.10411496432834123,0.7387322048611111,0.03218055555555556,94.23416319444445,2.7720676897605228,35488256.84108709
45-2992390-000028-000037,百合大法好~ 超爱的一部 ,0,2,0,0,0,0,0,0,0.011119139370584456,0.12545819580554962,860.7618163693288,20.48378582482658,17.337859988668498,44.6210791319596,0.08104717548076923,0.0,0.01071420684456825,0.38804543018341053,-0.30586760704602595,2.8488294163223142,2.2424255953413685,-3.5688261406007884,0.4743543388429753,0.20119447314049585,126.79423747417357,3.148450976094442,57440761.86963613
45-2879712-000227-000252,路人吓一跳 前面孔连顺等我(●°u°●)??」久别重逢,0,1,2,0,0,0,0,0,0.011434074846483606,0.06924903392791748,1537.2547052388024,16.353573090824447,12.150462070132525,36.56154794837778,0.1917724609375,0.008,0.002636371646076441,0.2296387553215027,-0.4068149204972588,2.67046932808211,1.6079000577780738,-0.7778769546012856,0.8185722242113221,0.02859728686796355,112.42902991606,3.1784535437725117,36079902.01218389
45-2754180-000044-000101,这里简直看哭QAQ 卧槽莫名戳泪点 ,0,0,0,2,0,0,0,0,0.01506582310838446,0.028779583051800724,838.0547711038329,18.556389520177078,17.769899191379405,51.51140659550012,0.10962113632493188,0.4411764705882353,0.00039899293915368617,0.2069549262523651,-0.3816784405150248,2.1132309790410573,1.7858952740314484,-1.4664936394182466,0.8714961958082111,0.03121698248636233,96.50889857881135,2.9064530577127528,75607136.8089713
